method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,7,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.486,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,2.0,unsafe-diagnostic,1.0,1.0,0.2489905787348587,0.7510094212651414,0.7794387621295568,3.186547701208866,0.08534850001160521,0.00018671624527446867,0.0001828741021688635
stable-local-fallback,this-work,user-certified,primary,8,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4875,-0.5,-0.5,-0.5000000000000002,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,0.9666389029998956,0.07000989999505691,0.0004129065609090851,0.00047980678660372193
handle-only-drop-residual,this-work,user-certified,primary,8,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4875,-0.5,-0.5,-0.5000000000000002,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,0.2510924369747899,0.2510924369747899,0.0,0.139,2.46583830296524,0.08406900000409223,0.0004526764766732586,0.0005061645341803364
unitscope-equal,this-work,user-certified,primary,8,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4875,-0.5,-0.5,-0.5000000000000002,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2510924369747899,0.7489075630252101,1.0,1.187715388684544,0.09328060000552796,0.00039052455736197694,0.0004545979440533297
unitscope-tuned,this-work,user-certified,primary,8,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.5,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4875,-0.5,-0.5,-0.5000000000000002,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.2510924369747899,0.7489075630252101,1.0,2.1334891594430094,0.08480219999910332,0.0003685844781900939,0.00042330852366719485
naive-recalibrated-2c,this-work,user-certified,primary,8,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4875,-0.5,-0.5,-0.5000000000000002,-0.5,-0.49999999999999994,2.0,2.0,plan-delta,2.0,1.0,0.2510924369747899,0.7489075630252101,0.7755474452554745,1.487579505661654,0.10753820001264103,0.00030364941761895853,0.0004281135633652038
full-identity-reference,oracle,oracle-assumption,full-identity-reference,8,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4875,-0.5,-0.5,-0.5000000000000002,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,5.799833417999374,0.5450808999885339,0.0,1.7675969185463054e-05
non-private-reference,oracle,non-private,diagnostic,8,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4875,-0.5,-0.5,-0.5000000000000002,-0.5,-0.49999999999999994,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.066379899988533,2.3783417908363316e-05,2.3783417908363316e-05
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,8,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.4875,-0.5,-0.5,-0.5000000000000002,-0.5,-0.49999999999999994,,2.0,unsafe-diagnostic,1.0,1.0,0.2510924369747899,0.7489075630252101,0.7755474452554745,2.975159011323308,0.09036040000501089,0.00030364941761895853,0.0003482055213066182
stable-local-fallback,this-work,user-certified,primary,9,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,1.0,1.1041049309861684,0.052965900002163835,0.0004031188268355895,0.0004381946849385982
handle-only-drop-residual,this-work,user-certified,primary,9,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,1.0,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,0.24817397078353254,0.24817397078353254,0.0,0.157,3.1403902441819667,0.061891100005595945,0.0003573844790617651,0.0003819460502898765
unitscope-equal,this-work,user-certified,primary,9,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.14285714285714285,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.24817397078353254,0.7518260292164675,1.0,1.3771000703050444,0.06538990000262856,0.0003735688290703164,0.00040871531823911933
unitscope-tuned,this-work,user-certified,primary,9,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,0.5,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.24817397078353254,0.7518260292164675,1.0,2.5634157339379375,0.06744670000625774,0.000307579933973252,0.00033767015949482824
naive-recalibrated-2c,this-work,user-certified,primary,9,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,2.0,2.0,plan-delta,2.0,1.0,0.24817397078353254,0.7518260292164675,0.7813229571984436,1.8788121937740863,0.06596389999322128,0.00023282477922781757,0.0003038494570331323
full-identity-reference,oracle,oracle-assumption,full-identity-reference,9,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,1.0,6.624629585917011,0.3670856999960961,0.0,1.3227335642052286e-05
non-private-reference,oracle,non-private,diagnostic,9,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,,non-private,0.0,1.0,0.0,0.0,0.0,inf,0.05201729999680538,2.3219644425730063e-05,2.3219644425730063e-05
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,9,6c92deedaf55490b424b3009deca19abc61bcdfe4c92aa36795c1864823c6a96,,1,6,1.0,0.5,0.5,0.5,0.5,0.5,0.506,-0.5,-0.5,-0.5000000000000001,-0.5,-0.49999999999999994,,2.0,unsafe-diagnostic,1.0,1.0,0.24817397078353254,0.7518260292164675,0.7813229571984436,3.7576243875481725,0.06018900001072325,0.00023282477922781757,0.00025510978248842264
